OBJECTID,CELL_ID,DECLINATION,ANNUAL_DRIFT,INCLINATION,DEC_MILS,DEC_DEGMINSEC,LAT,LON,PUBLICDISPLAY,DATAACCESS,UNITCODE,UNITNAME,REGIONCODE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,NOTES,GlobalID,COUNTY,QUADNAME,ROAD,PARKDISTRICT,STATE,TRAIL,X_COORD,Y_COORD,ELEVATION,ZACCURACY,LOC_NAME,VALID_RESULT,x,y
392,,-6.07110117654768,-0.0572510901665817,63.4302174833728,107.930822496429,,35.4552216490001,-83.591018032,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,30758a5b-6773-425c-a9c5-2303c8917361,Swain,NOLAND CREEK,Lakeview Drive East Parking #4,Deep Creek District,North Carolina,Lakeshore Trail,264855.770044272,3926612.65998633,1733.36193847,>=1m and <5m,"Backcountry Camp 72, Gunter Branch",Accepted,-83.591018032,35.4552216490001
393,,-6.06631731301956,-0.0573711587932606,63.4132197029822,107.845775927399,,35.434352459,-83.5939738449999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4500e9e0-696a-44a2-9385-2a37fb339231,Swain,NOLAND CREEK,Lakeview Drive East Parking #4,Deep Creek District,North Carolina,Lakeshore Trail,264526.630032614,3924304.43997944,1712.0616455,>=1m and <5m,"Backcountry Camp 73, Lone Pine",Accepted,-83.5939738449999,35.434352459
394,,-6.36837694355641,-0.0544130031264611,63.5115836727541,113.215731627157,,35.606881098,-83.180530442,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,6149ac93-0777-40b6-b7b9-a0c9f04bea30,Haywood,BUNCHES BALD,Balsam Mountain Road ,Cataloochee District,North Carolina,Spruce Mountain Trail,302487.759978029,3942536.09002642,5448.09179687,>=1m and <5m,"Backcountry Camp 42, SpruceMountain",Accepted,-83.180530442,35.606881098
395,,-6.3669028884361,-0.0545966679383296,63.4765929167163,113.189526170039,,35.5654362220001,-83.1742988,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,15a141f3-f49b-474b-a20b-102cdc3950b2,Swain,BUNCHES BALD,Balsam Mountain Campground Loop,Oconaluftee District,North Carolina,Balsam Mountain Nature Trail,302950.730007761,3937925.98995138,5359.05761719,>=1m and <5m,Balsam Mountain Campground,Accepted,-83.1742988,35.5654362220001
396,,-5.96873233374366,-0.0573912278415518,63.5719946707432,106.110929682828,,35.603891633,-83.7713099269999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2a69d0c5-9c44-43e5-b307-c3dca37a6cf2,Blount,CADES COVE,Cades Cove Group Camps Road,Cades Cove District,Tennessee,Cades Cove Nature Trail,248953.559976235,3943551.93001449,1950.86303711,>=1m and <5m,Cades Cove Group Campground,Accepted,-83.7713099269999,35.603891633
397,,-6.10396137475443,-0.0561753181215678,63.5978584102952,108.515004528109,,35.6587570770001,-83.582740515,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,131053cf-ebad-47c4-b85e-942ffe27e228,Sevier,GATLINBURG,Elkmont Campground Road A,Little River District,Tennessee,Elkmont Nature Trail,266199.4700169,3949173.83997964,2124.38427734,>=1m and <5m,Elkmont Campground,Accepted,-83.582740515,35.6587570770001
398,,-6.10161808580729,-0.056188835913825,63.5989995225341,108.473346005865,,35.6596757680001,-83.586381881,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,0b56567b-d78b-4527-b81b-ba2d8c13fceb,Sevier,GATLINBURG,Elkmont Campground Road I,Little River District,Tennessee,Elkmont Nature Trail,265872.450036634,3949284.44002194,2154.39526367,>=1m and <5m,Elkmont  Group Campground,Accepted,-83.586381881,35.6596757680001
399,,-5.85956524533472,-0.0581529969453989,63.5939896383733,104.170179018512,,35.610746626,-83.933183333,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,96137b3c-d11e-463d-81e0-bfa60e0250bd,Blount,CALDERWOOD,Abrams Creek Campground Road,Cades Cove District,Tennessee,Cooper Road Trail,234308.476324829,3944737.97115966,1115.99975586,>=1m and <5m,Abrams Creek Campground,Accepted,-83.933183333,35.610746626
400,,-6.17765924417959,-0.0564352476742118,63.4201387379002,109.825190511176,,35.4630239100001,-83.43477309,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,07439237-e043-4a1e-a2fb-ccbdcc6cedb2,Swain,BRYSON CITY,Deep Creek Campground Parking Area C #3,Deep Creek District,North Carolina,Deep Creek Horse Trail,279059.816854478,3927117.17229474,1819.46362305,>=1m and <5m,Deep Creek Group Camp,Accepted,-83.43477309,35.4630239100001
401,,-6.43781137829317,-0.0532676129623133,63.6252379877187,114.45012312102,,35.754267704,-83.107336694,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,64a89fa3-836d-4cb9-8062-a7b530a23743,Haywood,WATERVILLE,Big Creek Horse Camp Parking,Cosby District,North Carolina,Big Creek Horse,309469.53865426,3958741.58434128,1678.55932617,>=1m and <5m,Big Creek Horse Camp,Accepted,-83.107336694,35.754267704
402,,-6.37076039496837,-0.0537843074273341,63.635282836297,113.258104149669,,35.753054838,-83.206725369,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,cadcf75b-96a7-4096-bee8-6e993e0023d7,Cocke,HARTFORD,Cosby Campground Road B,Cosby District,Tennessee,Low Gap Trail,300479.100007656,3958804.83001076,2317.12036133,>=1m and <5m,Cosby Group Camp,Accepted,-83.206725369,35.753054838
403,,-6.43552383884062,-0.0538011957034095,63.5210947478891,114.409455702141,,35.631185938,-83.085541307,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,af534606-ce3d-497d-bd69-edb6583e3583,Haywood,COVE CREEK GAP,Cataloochee Campground Loop Road,Cataloochee District,North Carolina,Cataloochee Horse Trail,311150.309969918,3945045.64999171,2626.95117188,>=1m and <5m,Cataloochee Campground,Accepted,-83.085541307,35.631185938
404,,-6.44605325792006,-0.0536392584223879,63.5358905812292,114.596645608651,,35.650666781,-83.07384502,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,062ca2b9-9cc2-4877-90a6-3ad02be4e9f5,Haywood,COVE CREEK GAP,Cataloochee Group Camp Road,Cataloochee District,North Carolina,Lawson Jenkins-Kerr Cemetery Access,312255.180016225,3947184.28004118,2538.83984375,>=1m and <5m,Cataloochee Group Camp,Accepted,-83.07384502,35.650666781
405,,-5.96519325372478,-0.0574217229611573,63.5715375178487,106.048012626068,,35.6027246300001,-83.776292771,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,ff65cd69-0d50-4a01-af30-ac595501930f,Blount,CADES COVE,Cades Cove Campground Segment A,Cades Cove District,Tennessee,Cades Cove Horse Trail,248498.405909008,3943435.18679134,1898.64990234,>=1m and <5m,Cades Cove Campground,Accepted,-83.776292771,35.6027246300001
406,,-6.43639280605271,-0.053286354023629,63.6238828028167,114.424904027444,,35.752392275,-83.109062401,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,ee7e2864-8f4e-4afb-9de6-5038f88a02d2,Haywood,WATERVILLE,Big Creek Group Camp,Cosby District,North Carolina,Big Creek Trail,309309.013157424,3958536.89185902,1695.17822266,>=1m and <5m,Big Creek Group Camp,Accepted,-83.109062401,35.752392275
407,,-6.27328625314436,-0.0553384854359105,63.4842467757936,111.52522835115,,35.556449974,-83.3116255039999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,bf681cde-807b-4d17-9317-8b04e9575d2a,Swain,SMOKEMONT,Smokemont Campground Road A,Oconaluftee District,North Carolina,Smokemont Loop Trail,290479.74000984,3937212.6599535,2205.26464844,>=1m and <5m,Smokemont Campground,Accepted,-83.3116255039999,35.556449974
408,,-5.86099936069956,-0.0580364553696127,63.6159183812264,104.195674434645,,35.63690473,-83.936142505,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,d6a4cee7-fe8c-48d3-ae47-7ae63cd92108,Blount,BLOCKHOUSE,Look Rock Campground And Picnic Access,Cades Cove District,Tennessee,Look Rock Developed Trail,234127.062354299,3947648.3431479,2561.02026367,>=1m and <5m,Look Rock Campground,Accepted,-83.936142505,35.63690473
409,,-6.36926392860576,-0.0537894454662138,63.6367914842276,113.231500269967,,35.7545447570001,-83.2092502799999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f7812804-c288-4a26-b677-e49187751bfe,Cocke,HARTFORD,Cosby Campground Road A,Cosby District,Tennessee,Gabes Mountain Trail,300254.499973685,3958975.26002504,2295.17382813,>=1m and <5m,Cosby Campground,Accepted,-83.2092502799999,35.7545447570001
410,,-6.17736863286626,-0.056448523285817,63.4178786937903,109.82002408137,,35.4603123040001,-83.434663037,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,cc6c464f-44cb-405c-8e23-dee1a5a7f210,Swain,BRYSON CITY,Deep Creek Campground Loop 1,Deep Creek District,North Carolina,Deep Creek Horse Trail,279062.384963024,3926816.10663733,1859.88928223,>=1m and <5m,Deep Creek Campground,Accepted,-83.434663037,35.4603123040001
411,,-6.43451506921313,-0.0533104511965798,63.6222312349345,114.391521997457,,35.750077628,-83.111381093,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,12d62ec7-06c5-4b55-a1dd-41579b420e7f,Haywood,COVE CREEK GAP,Big Creek Campground Loop Road,Cosby District,North Carolina,Baxter Creek Trail,309093.807159584,3958284.63268081,1726.69873047,>=1m and <5m,Big Creek Campground,Accepted,-83.111381093,35.750077628
412,,-6.41501058749171,-0.0539676608495441,63.5224545543688,114.04477522231,,35.6287602030001,-83.115594014,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c8a8081a-cbc6-49e3-b732-2f5ac7209ba7,Haywood,COVE CREEK GAP,Cataloochee Horse Camp,Cataloochee District,North Carolina,Cataloochee Horse Trail,308422.792195941,3944834.71438717,2774.16845703,>=1m and <5m,Cataloochee Horse Camp,Accepted,-83.115594014,35.6287602030001
413,,-6.34843433563993,-0.0545281558964827,63.5221522442763,112.86119593214,,35.6154592140001,-83.211925105,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e405e49b-0381-4dff-8525-d80e60a1992d,Swain,BUNCHES BALD,Round Bottom Campground,Oconaluftee District,North Carolina,Beech Gap Trail,299664.98101706,3943551.20287901,3047.47143555,>=1m and <5m,Round Bottom Horse Camp,Accepted,-83.211925105,35.6154592140001
414,,-6.27294964643569,-0.055327111098046,63.4871548253522,111.519244224404,,35.5598077550001,-83.312801561,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,973a10b2-d027-4fe2-9e72-8ba28fa864bd,Swain,SMOKEMONT,Smokemont Campground Road F,Oconaluftee District,North Carolina,Smokemont Nature Trail,290381.874921036,3937587.66182848,2222.45019531,>=1m and <5m,Smokemont Group Camp,Accepted,-83.312801561,35.5598077550001
415,,-6.28083056720116,-0.0553395274930071,63.4712027131793,111.659349657589,,35.542540483,-83.2976206,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,615229e7-f82b-4e55-9d26-44d8b747d4ea,Swain,SMOKEMONT,Towstring Horse Camp Road,Oconaluftee District,North Carolina,Chambers Cemetery Access,291713.338279152,3935639.89272975,2129.7434082,>=1m and <5m,Tow String Horse Camp,Accepted,-83.2976206,35.542540483
416,,-5.9704296853398,-0.0573778736045196,63.5719490256391,106.141104860034,,35.604138859,-83.768858892,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b40b34a4-1bbd-4094-9fbc-1549ced7f06b,Blount,CADES COVE,Anthony Creek Road,Cades Cove District,Tennessee,Anthony Creek Trail,249176.421916641,3943573.10358745,1986.14367676,>=1m and <5m,Anthony Creek Horse Camp,Accepted,-83.768858892,35.604138859
417,,-6.14664542721753,-0.0556419689702099,63.6358265586749,109.273833075988,,35.7114011200001,-83.530178865,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,edae681f-3d17-437b-8b91-b92e398ec6d1,Sevier,GATLINBURG,Gatlinburg Overlook Parking Area #1,Little River District,Tennessee,Gatlinburg Trail,271109.130003033,3954890.49004485,1766.77880859,>=1m and <5m,Buckberry Branch Overlook,Accepted,-83.530178865,35.7114011200001
418,,-6.14634962248703,-0.0556720302252369,63.6301646188458,109.26857431865,,35.7046623690001,-83.5292734619999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b19c8903-12d7-48e4-ba43-0f694d27e961,Sevier,GATLINBURG,Gatlinburg Overlook Parking Area #2,Little River District,Tennessee,Gatlinburg Trail,271171.778622539,3954140.7537549,1620.07202148,>=1m and <5m,Gatlinburg Overlook,Accepted,-83.5292734619999,35.7046623690001
419,,-6.14603543306446,-0.0558575697924781,63.5926315449729,109.262988721933,,35.6603116690001,-83.520905199,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f7cc7c4d-6917-46ed-9f4d-cfb034cc95e8,Sevier,GATLINBURG,Carlos Campbell (north),Little River District,Tennessee,Bullhead View Quiet Walkway,271802.669985835,3949200.84998266,1998.68786621,>=1m and <5m,Carlos Campbell (North) Overlook,Accepted,-83.520905199,35.6603116690001
420,,-6.14637978409734,-0.0558632791500897,63.5908806182316,109.269110525726,,35.6583096370001,-83.519997667,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1821d069-4623-434b-8109-1b65a59e53f2,Sevier,GATLINBURG,Campbell Overlook Parking,Little River District,Tennessee,Balsam Point Quiet Walkway,271879.140021416,3948976.63000892,2030.44384766,>=1m and <5m,Carlos Campbell (North) Overlook,Accepted,-83.519997667,35.6583096370001
421,,-6.16094106594,-0.0558351419918295,63.5721868989184,109.527978082068,,35.638952375,-83.494614984,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,430ba1f8-7531-4791-a554-9cfadd471fb4,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 7.05,Little River District,Tennessee,Cove Hardwood Nature Trail,274122.83020609,3946770.42843945,2904.85668945,>=1m and <5m,Chimneys Overlook,Accepted,-83.494614984,35.638952375
422,,-6.16132061866253,-0.0558333827721449,63.571909925128,109.534725694459,,35.6386960400001,-83.494002612,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4545e759-d8af-4fa0-8fd2-dca49bc8f58e,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 7.09,Little River District,Tennessee,Cove Hardwood Nature Trail,274177.567575417,3946740.58245533,2892.5012207,>=1m and <5m,Chimneys Overlook,Accepted,-83.494002612,35.6386960400001
423,,-6.16197521085759,-0.0558288776905234,63.5717344580978,109.546362903584,,35.6386103310001,-83.49301753,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f979ed79-01c5-4365-a4d3-98f5c6a941fb,Sevier,MOUNT LE CONTE,The Chimney Tops Pullout Parking,Little River District,Tennessee,Cove Hardwood Nature Trail,274266.539986526,3946728.81002571,2918.19067383,>=1m and <5m,Chimneys Overlook,Accepted,-83.49301753,35.6386103310001
424,,-6.16254098558726,-0.0558246165694904,63.5716582066786,109.556421133573,,35.638625184,-83.492183827,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,27b24690-d0b9-4b14-b8f3-b9ab1ec1ee80,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Cove Hardwood Nature Trail,274342.085886689,3946728.54270603,2940.04394531,>=1m and <5m,Chimneys Overlook,Accepted,-83.492183827,35.638625184
425,,-6.16378124465147,-0.0558150942403906,63.5715280960564,109.578470211165,,35.638701471,-83.490364911,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5ef92d81-d1e2-482c-a41e-afa003c711f0,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 7.29,Little River District,Tennessee,Cove Hardwood Nature Trail,274507.029970067,3946732.83003297,2952.74194336,>=1m and <5m,Chimneys Overlook,Accepted,-83.490364911,35.638701471
426,,-6.16560149217934,-0.055801778160169,63.5712011680576,109.610830207666,,35.63865322,-83.487663352,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5148aea4-ef3e-4153-9ba2-bb8963bc3eba,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 7.45,Little River District,Tennessee,Cove Hardwood Nature Trail,274751.560004698,3946721.2800391,2999.51855469,>=1m and <5m,Chimneys Overlook,Accepted,-83.487663352,35.63865322
427,,-6.17849914081376,-0.0557214522952507,63.5659863289883,109.840122025559,,35.6348983930001,-83.4678357939999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,deb57a5a-25ff-458e-8db2-84790b89b8ed,Sevier,MOUNT LE CONTE,Chimney Tops Trailhead Overflow Pullout Parkng,Little River District,Tennessee,Chimney Tops Trail,276536.770044159,3946259.44002138,3484.77099609,>=1m and <5m,Road Prong Overlook,Accepted,-83.4678357939999,35.6348983930001
428,,-6.17949624483174,-0.0557146550872698,63.565702588486,109.85784834137,,35.6347492290001,-83.466330796,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,deb64e44-ae3e-4ee8-8ee7-1c1ba0abced7,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Chimney Tops Trail,276672.660014664,3946239.47000279,3514.91699219,>=1m and <5m,Mt. Mingus Overlook,Accepted,-83.466330796,35.6347492290001
429,,-6.20829837519181,-0.0555625126918966,63.5483587713028,110.369886854485,,35.6196796460001,-83.420684136,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,23f01c4c-c107-4c6e-a321-5f1fb714ee74,Sevier,CLINGMANS DOME,Newfound Gap Pullout Parking At Milepost 13.68,Little River District,Tennessee,Appalachian Trail,280765.620025104,3944464.87003076,4716.97363281,>=1m and <5m,Anakeesta Ridge Overlook,Accepted,-83.420684136,35.6196796460001
430,,-6.20733966370578,-0.0555791632290714,63.5465597457278,110.352843073429,,35.617380289,-83.42164343,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1ee3049f-53c1-4db6-b09a-31a9c48cac76,Sevier,CLINGMANS DOME,Morton Overlook Pullout Parking North,Little River District,Tennessee,Appalachian Trail,280672.43997154,3944211.91996093,4823.19482422,>=1m and <5m,Morton (North) Overlook,Accepted,-83.42164343,35.617380289
431,,-6.20655424843649,-0.055586398730016,63.5464006326455,110.338880117854,,35.6170458180001,-83.4227395629999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,58326468-b3d1-49e8-974e-9b2c48405553,Sevier,CLINGMANS DOME,Morton Overlook Pullout Parking South,Little River District,Tennessee,Appalachian Trail,280572.230034719,3944177.25995688,4842.46435547,>=1m and <5m,Morton (South) Overlook,Accepted,-83.4227395629999,35.6170458180001
432,,-6.20522434844835,-0.0556009578994399,63.5456570405288,110.315237421845,,35.6159207870001,-83.4244837049999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,861f376f-139e-41f5-a1a9-c85d2078de16,Sevier,CLINGMANS DOME,Newfound Gap Pullout Parking @ Milepost 14.214,Little River District,Tennessee,Appalachian Trail,280411.154843073,3944056.34377701,4869.4375,>=1m and <5m,Walker Camp Prong Overlook,Accepted,-83.4244837049999,35.6159207870001
433,,-6.20538030139474,-0.0556110806520311,63.543314953286,110.318009922135,,35.61319023,-83.4237061059999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,84d81257-fc38-4f23-ae9f-6cfa4f6674e7,Sevier,CLINGMANS DOME,Parking At Milepost 14.4,Little River District,Tennessee,Appalachian Trail,280474.130038523,3943751.68002531,4960.2890625,>=1m and <5m,Walker Camp Prong Overlook,Accepted,-83.4237061059999,35.61319023
434,,-6.20449226265238,-0.0556250689911466,63.5419417058985,110.302222546981,,35.611406023,-83.4246640219999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,49322681-162f-4992-85f5-b8d922702e95,Sevier,CLINGMANS DOME,Newfound Gap Road North,Little River District,Tennessee,Appalachian Trail,280382.469977738,3943555.87999624,5020.06738281,>=1m and <5m,Rockerfeller Overlook,Accepted,-83.4246640219999,35.611406023
435,,-6.20354396234376,-0.0556358715371541,63.5413242258025,110.285363853755,,35.6105010910001,-83.4258872089999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,771940fc-c595-4852-8ac0-245e76511cdc,Swain,CLINGMANS DOME,Newfound Gap Parking Area,Oconaluftee District,North Carolina,Appalachian Trail,280269.180000008,3943458.22004775,5045.63916016,>=1m and <5m,Newfound Gap Overlook,Accepted,-83.4258872089999,35.6105010910001
436,,-6.19698012175147,-0.0556908024541594,63.5411203419329,110.168673208473,,35.6090341140001,-83.435313206,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,978ca374-18cd-4f70-9ec3-a215746b9b99,Swain,CLINGMANS DOME,Clingmans Dome Access Road,Oconaluftee District,North Carolina,Appalachian Trail,279411.199958485,3943316.58003038,5127.13769531,>=1m and <5m,Beech Flats Overlook,Accepted,-83.435313206,35.6090341140001
437,,-6.19562636959917,-0.0557006850911632,63.5413744315342,110.14460647346,,35.6090807190001,-83.4373269389999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,154016f9-d99f-409e-923b-be5175ac391b,Swain,CLINGMANS DOME,Clingmans Dome Road Parking #2,Oconaluftee District,North Carolina,Appalachian Trail,279228.890015337,3943326.2700059,5167.14257813,>=1m and <5m,Mt. Weaver Overlook,Accepted,-83.4373269389999,35.6090807190001
438,,-6.19101589744876,-0.0557335237629135,63.5424054511158,110.062642421665,,35.609435257,-83.444223719,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,875fac49-86c4-4c8a-8bbf-c702e7b567d6,Swain,CLINGMANS DOME,Clingmans Dome Road Parking #4,Oconaluftee District,North Carolina,Appalachian Trail,278605.039992343,3943381.10999201,5254.74072266,>=1m and <5m,Luftee Gap Overlook,Accepted,-83.444223719,35.609435257
439,,-6.16263798795261,-0.0560742585740766,63.5201181186496,109.558145622224,,35.5778979670001,-83.479932852,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,acbdddea-8dfa-4461-896f-27e1166c8a0d,Sevier,CLINGMANS DOME,Clingmans Dome Road Parking #1,Oconaluftee District,North Carolina,Appalachian Trail,275281.700009777,3939963.32994478,5720.82080078,>=1m and <5m,Collins Gap Overlook,Accepted,-83.479932852,35.5778979670001
440,,-6.16257535857815,-0.0560745753049638,63.5201583612641,109.557032209731,,35.577933758,-83.480032676,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,be438da3-7307-4c05-b54d-ef66bbda3320,Sevier,CLINGMANS DOME,Clingmans Dome Access Road,Oconaluftee District,Tennessee,Appalachian Trail,275272.752710102,3939967.52860447,5718.31591797,>=1m and <5m,Collins Gap Overlook,Accepted,-83.480032676,35.577933758
441,,-6.16103130823412,-0.0561083982772259,63.5157868040054,109.529582391525,,35.5724976650001,-83.481234324,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,387d981b-1b04-450b-bf57-978be00055db,Swain,CLINGMANS DOME,Clingmans Dome Pullout Parking At Milepost 5.22,Oconaluftee District,North Carolina,Appalachian Trail,275148.639975282,3939367.19005474,5795.45214844,>=1m and <5m,Big Slick Ridge Overlook,Accepted,-83.481234324,35.5724976650001
442,,-6.15954069070502,-0.0561329316485741,63.5132389623496,109.503082491216,,35.5692200610001,-83.482787276,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f22bfa22-8c1f-428a-89e9-e86335b01c77,Swain,CLINGMANS DOME,Dome 9 Parking,Oconaluftee District,North Carolina,Appalachian Trail,274998.710002861,3939007.12001732,5869.19287109,>=1m and <5m,Noland Divide Overlook,Accepted,-83.482787276,35.5692200610001
443,,-6.14906126935626,-0.0562633596351323,63.5039760203227,109.316781434362,,35.5563687760001,-83.495736752,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f41c5b4d-3102-4ffa-9d4f-34ef5b9a5aae,Swain,CLINGMANS DOME,Clingmans Dome Road Primary Parking,Deep Creek District,North Carolina,Clingmans Dome Trail,273788.78733681,3937611.0699064,6309.20263672,>=1m and <5m,Forney Ridge Overlook,Accepted,-83.495736752,35.5563687760001
